case,category,filename,code
case-05,plagiarized,case-05/plagiarized/L4/02/Main.java,"public class Main { static java.util.Scanner sc = new java.util.Scanner(System.in); public static int input(){ System.out.print(""Enter an integer: ""); return sc.nextInt(); } public static void main(String[] args) { int nmb=input(); reverse(nmb); } public static void reverse(int nmb) { int get=0; while (nmb != 0) { get = nmb % 10; System.out.print(get); nmb = nmb / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L4/09/Level4.java,"public class Level4 { public static void main(String[] args) { java.util.Scanner masukkan = new java.util.Scanner(System.in); int number; int sisaBagi; System.out.print(""Enter an integer: ""); number = masukkan.nextInt(); while (number != 0) { sisaBagi = number % 10; System.out.print(sisaBagi); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L4/01/L4.java,"public class L4 { public static void main(String[] args) { int nomor = 0; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); nomor = input.nextInt(); int sisa = 0 ; while (nomor != 0) { sisa = nomor % 10; System.out.print(sisa); nomor = nomor / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L4/06/fungsi.java,"import java.util.Scanner; public class fungsi { public static void main(String[] args) { System.out.print(""Enter an integer: ""); Scanner sc = new Scanner(System.in); int input; input = sc.nextInt(); while (input != 0) { int sisa ; sisa= input % 10; System.out.print(sisa); input = input / 10; } } }"
case-05,plagiarized,case-05/plagiarized/L4/04/Kasus5.java,"public class Kasus5 { public static void reverse(int number) { System.out.print(number%10); } public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); for( ; number>0 ; number/=10) reverse(number); System.out.println(""""); } }"
case-05,plagiarized,case-05/plagiarized/L4/07/Main.java,"public class Main { public static void main(String[] args) { int angka; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); angka = input.nextInt(); while (angka != 0) { int remainder = angka % 10; System.out.print(remainder); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L4/08/Kasus5L4.java,"import java.util.Scanner; public class Kasus5L4 { public static void main(String[] args) { Scanner inp = new Scanner(System.in); System.out.print(""Enter an integer: ""); int angka = inp.nextInt(); while (angka != 0) { int temp = angka % 10; angka = angka / 10; System.out.print(temp); } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L5/03/Main.java,"public class Main { private static int number; public static void main(String[] args) { java.util.Scanner input = new java.util.Scanner(System.in); System.out.print(""Enter an integer: ""); number = input.nextInt(); for (int i = 0; number != 0; i++) { int remainder = number % 10; System.out.print(remainder); number = number / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L5/05/method.java,"import java.util.*; class method{ public static void beautyReverse(int num) { for(;num !=0;num/=10) { int r = num % 10; System.out.print(r); } System.out.println(); } static void reverse(int n) { beautyReverse(n); } public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int n = input.nextInt(); reverse(n); } }"
case-05,plagiarized,case-05/plagiarized/L5/02/Main.java,"import java.util.Scanner; public class Main { static Scanner sc = new Scanner(System.in); public static int input(){ System.out.print(""Enter an integer: ""); return sc.nextInt(); } public static void main(String[] args) { int nmb=input(); reverse(nmb); } public static void reverse(int nmb) { int get=0; do { get = nmb % 10; System.out.print(get); nmb = nmb / 10; } while (nmb != 0); System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L5/09/Level5.java,"import java.util.Scanner; public class Level5 { public static void main(String[] args) { Scanner masukkan = new Scanner(System.in); int angka, sisaBagi; System.out.print(""Enter an integer: ""); angka = masukkan.nextInt(); while (angka != 0) { sisaBagi = angka % 10; System.out.print(sisaBagi); angka = angka / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L5/01/L5.java,"public class L5 { public static void main(String[] args) { int nomor, sisa = 0; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); nomor = input.nextInt(); while (nomor!=0) { sisa = nomor % 10; System.out.print(sisa); nomor = nomor / 10; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L5/06/fungsi.java,"import java.util.Scanner; public class fungsi { public static void main(String[] args) { System.out.print(""Enter an integer: ""); Scanner sc = new Scanner(System.in); int input; input = sc.nextInt(); terbalik(input); } public static void terbalik(int angka) { for(int i=0;i<=angka;i++) { int sisa ; sisa= angka % 10; System.out.print(sisa); angka = angka / 10; i=0; } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L5/04/Kasus5.java,"public class Kasus5 { public static int reverse(int number) { return number%10; } public static void main(String[] args) { System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); int number = input.nextInt(); for( ; number>0 ; number/=10) System.out.print(reverse(number)); System.out.println(""""); } }"
case-05,plagiarized,case-05/plagiarized/L5/07/Main.java,"public class Main { public static void main(String[] args) { int angka; System.out.print(""Enter an integer: ""); java.util.Scanner input = new java.util.Scanner(System.in); angka = input.nextInt(); for (angka = angka; angka != 0; angka = angka / 10) { int remainder = angka % 10; System.out.print(remainder); } System.out.println(); } }"
case-05,plagiarized,case-05/plagiarized/L5/08/Kasus5L5.java,"import java.util.Scanner; public class Kasus5L5 { public static void main(String[] args) { Scanner inp = new Scanner(System.in); System.out.print(""Enter an integer: ""); int angka = inp.nextInt(); while (angka != 0) { System.out.print(angka % 10); angka = angka / 10; } System.out.println(); } }"
case-05,non-plagiarized,case-05/non-plagiarized/03/Nomor5_2451041557A22145B3701B0184109CAB013.java,"import java.util.Scanner; public class Nomor5_2451041557A22145B3701B0184109CAB013 { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer : ""); int number = sc.nextInt(); reverse(number); } public static void reverse(int number){ String strNumber = Integer.toString(number); String temp = """"; for(int i = strNumber.length(); i>0;i--){ temp +=i; } int tempNumber = Integer.parseInt(temp); System.out.println((tempNumber)); } }"
case-05,non-plagiarized,case-05/non-plagiarized/05/T05.java,"import java.util.Scanner; public class T05 { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); int number= sc.nextInt(); reverse(number); } public static void reverse (int number) { String balik =""""; while(number > 0) { balik = balik + (number%10); number = number/ 10; } System.out.println(balik); } }"
case-05,non-plagiarized,case-05/non-plagiarized/02/T05.java,"import java.util.Scanner; public class T05 { public static void main(String[] args) { Scanner s = new Scanner(System.in); System.out.print(""Enter a integer: ""); int a = s.nextInt(); reverse(a); } public static void reverse(int number) { String temp=String.valueOf(number); for(int i=temp.length();i>0;i--){ System.out.print(temp.charAt(i-1)); } } }"
case-05,non-plagiarized,case-05/non-plagiarized/09/t05.java,"import java.util.Scanner; public class t05 { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); int num = sc.nextInt(); reverse(num); } public static void reverse(int number) { String tmpNumber = String.valueOf(number); for (int i = tmpNumber.length() - 1; i > -1; i--) { System.out.print(tmpNumber.charAt(i)); } System.out.println(""""); } }"
case-05,non-plagiarized,case-05/non-plagiarized/11/T05.java,"import java.util.Scanner; public class T05 { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); int angka = sc.nextInt(); reverse(angka); } public static void reverse(int number) { int tamp = number; int hit = 0; while(number != 0) { number = number / 10; hit++; } number = tamp; int jumlah = 0; for(int i = hit; i > 0; i--) { int jumlah10 = 1; int akhir = number % 10; for(int j = 1; j < i; j++) { jumlah10 = jumlah10 * 10; } jumlah = jumlah + (akhir * jumlah10); number = number / 10; } System.out.println(jumlah); } }"
case-05,non-plagiarized,case-05/non-plagiarized/01/T05.java,"import java.util.Scanner; public class T05 { public static void main(String[] args){ Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); int number = sc.nextInt(); reverse(number); } public static void reverse(int number){ while(number > 0){ System.out.print(number % 10); number /= 10; } System.out.println(); } }"
case-05,non-plagiarized,case-05/non-plagiarized/06/T05.java,"import java.util.Scanner; public class T05 { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer : ""); int number = sc.nextInt(); reverse(number); } public static void reverse(int number) { String numberString = String.valueOf(number); for (int i = numberString.length(); i > 0; i--) { System.out.print(numberString.charAt(i-1)); } System.out.println(""""); } }"
case-05,non-plagiarized,case-05/non-plagiarized/15/T05.java,"import java.util.Scanner; public class T05 { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); int inp = sc.nextInt(); reverse(inp); } public static void reverse(int number){ int a = 0; int i = (int)(Math.log10(number)); while(number!=0){ int b = number%10; a += b * Math.pow(10, i--); number/=10; } System.out.println(a); } }"
case-05,non-plagiarized,case-05/non-plagiarized/14/Soal5.java,"import java.util.Scanner; public class Soal5 { public static void reverse(int number){ String a = String.valueOf(number); for(int i = a.length()-1; i>-1; i--){ System.out.print(a.charAt(i)); } System.out.println(""""); } public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); int number = sc.nextInt(); reverse(number); } }"
case-05,non-plagiarized,case-05/non-plagiarized/04/T05.java,"import java.util.Scanner; public class T05 { public static void main(String[] args) { Scanner s = new Scanner(System.in); System.out.print(""Enter an integer ""); int a= s.nextInt(); reverse(a); } public static void reverse(int number){ String cek = String.valueOf(number); for (int i = 0; i < cek.length(); i++) { System.out.print(cek.charAt(cek.length()-1-i)); } System.out.println(""""); } }"
case-05,non-plagiarized,case-05/non-plagiarized/13/No5.java,"import java.util.Scanner; public class No5 { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); String inp= sc.next(); reverse(inp); } public static void reverse(String a){ for(int i=a.length()-1; i>=0; i--) { System.out.print(a.charAt(i)); } } }"
case-05,non-plagiarized,case-05/non-plagiarized/07/Main.java,"import java.util.Scanner; public class Main { public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter an integer: ""); int number = sc.nextInt(); reverse(number); } public static void reverse(int number) { int tempDigit = 0; while (number > 0){ tempDigit = number % 10; System.out.print(tempDigit); number = number / 10; } } }"
